GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
64768.0,2008-09-01T00:00:00.000000000,"[-0.6435353755950928, -0.5313244462013245, -0.5379250645637512, -0.6567366123199463]","[-0.5825967788696289, -0.5855600237846375, -0.5856930613517761, -0.5876032114028931]"
64768.0,2008-12-01T00:00:00.000000000,"[-0.5313244462013245, -0.5379250645637512, -0.6567366123199463, -0.6435353755950928]","[-0.6349566578865051, -0.6352089047431946, -0.6345610022544861, -0.6332630515098572]"
64768.0,2009-03-01T00:00:00.000000000,"[-0.5379250645637512, -0.6567366123199463, -0.6435353755950928, -0.463117778301239]","[-0.6090461015701294, -0.6124399900436401, -0.6126032471656799, -0.6099417209625244]"
64768.0,2009-06-01T00:00:00.000000000,"[-0.6567366123199463, -0.6435353755950928, -0.463117778301239, -0.34100592136383057]","[-0.5850933194160461, -0.5927671790122986, -0.5935752987861633, -0.5880057215690613]"
64768.0,2009-09-01T00:00:00.000000000,"[-0.6435353755950928, -0.463117778301239, -0.34100592136383057, -0.14298662543296814]","[-0.6279345750808716, -0.628012478351593, -0.6271880865097046, -0.6254421472549438]"
64768.0,2009-12-01T00:00:00.000000000,"[-0.463117778301239, -0.34100592136383057, -0.14298662543296814, -0.06817939877510071]","[-0.6421549320220947, -0.6416991949081421, -0.6411336660385132, -0.6378852725028992]"
64768.0,2010-03-01T00:00:00.000000000,"[-0.34100592136383057, -0.14298662543296814, -0.06817939877510071, -0.03627631068229675]","[-0.5734151005744934, -0.5758565068244934, -0.5757166147232056, -0.5763496160507202]"
64768.0,2010-06-01T00:00:00.000000000,"[-0.14298662543296814, -0.06817939877510071, -0.03627631068229675, 0.07923494279384613]","[-0.5116899013519287, -0.5162619352340698, -0.5162670612335205, -0.5192666053771973]"
64768.0,2010-09-01T00:00:00.000000000,"[-0.06817939877510071, -0.03627631068229675, 0.07923494279384613, -0.12648503482341766]","[-0.4148460626602173, -0.42296257615089417, -0.4235823154449463, -0.42942672967910767]"
64768.0,2010-12-01T00:00:00.000000000,"[-0.03627631068229675, 0.07923494279384613, -0.12648503482341766, -0.2353956401348114]","[-0.34980979561805725, -0.37157440185546875, -0.37340110540390015, -0.36634063720703125]"
64768.0,2011-03-01T00:00:00.000000000,"[0.07923494279384613, -0.12648503482341766, -0.2353956401348114, 0.01102833729237318]","[-0.3192509114742279, -0.3484452962875366, -0.35162657499313354, -0.335177481174469]"
64768.0,2011-06-01T00:00:00.000000000,"[-0.12648503482341766, -0.2353956401348114, 0.01102833729237318, -0.14958731830120087]","[-0.240240216255188, -0.2798532545566559, -0.28421008586883545, -0.25988200306892395]"
64768.0,2011-09-01T00:00:00.000000000,"[-0.2353956401348114, 0.01102833729237318, -0.14958731830120087, 0.43236926198005676]","[-0.26323452591896057, -0.29614436626434326, -0.29746130108833313, -0.27550262212753296]"
64768.0,2011-12-01T00:00:00.000000000,"[0.01102833729237318, -0.14958731830120087, 0.43236926198005676, 0.6600914597511292]","[-0.32993045449256897, -0.3573029041290283, -0.3579729497432709, -0.33267974853515625]"
64768.0,2012-03-01T00:00:00.000000000,"[-0.14958731830120087, 0.43236926198005676, 0.6600914597511292, 0.8493099212646484]","[-0.2154063582420349, -0.2479807436466217, -0.25062164664268494, -0.22938358783721924]"
64768.0,2012-06-01T00:00:00.000000000,"[0.43236926198005676, 0.6600914597511292, 0.8493099212646484, 1.0363280773162842]","[-0.261942595243454, -0.26992160081863403, -0.26857009530067444, -0.2685031294822693]"
64768.0,2012-09-01T00:00:00.000000000,"[0.6600914597511292, 0.8493099212646484, 1.0363280773162842, 0.9626208543777466]","[-0.04510900378227234, -0.060893237590789795, -0.06101924180984497, -0.07044526934623718]"
64768.0,2012-12-01T00:00:00.000000000,"[0.8493099212646484, 1.0363280773162842, 0.9626208543777466, -0.02747543714940548]","[0.16876140236854553, 0.12994834780693054, 0.12564459443092346, 0.12674221396446228]"
64768.0,2013-03-01T00:00:00.000000000,"[1.0363280773162842, 0.9626208543777466, -0.02747543714940548, -0.06267886608839035]","[0.2623269259929657, 0.22430768609046936, 0.22237297892570496, 0.2213003933429718]"
111534.0,2006-03-01T00:00:00.000000000,"[-2.7029356956481934, 1.3894624710083008, 3.677685022354126, 3.2376420497894287]","[-0.08851170539855957, 0.10684871673583984, 0.525627851486206, 0.5011852383613586]"
