GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
9667.0,2006-12-01T00:00:00.000000000,"[0.3040968179702759, 0.3113575577735901, 2.0127828121185303, 2.2108023166656494]","[0.4243636727333069, 0.4994394779205322, 0.9068973064422607, 1.42976713180542]"
9667.0,2007-03-01T00:00:00.000000000,"[0.3113575577735901, 2.0127828121185303, 2.2108023166656494, 0.8541504144668579]","[0.27831611037254333, 0.9070723056793213, 1.2172157764434814, 0.16567468643188477]"
9667.0,2007-06-01T00:00:00.000000000,"[2.0127828121185303, 2.2108023166656494, 0.8541504144668579, 0.6266481280326843]","[0.8058115243911743, 0.7761894464492798, 0.2773468494415283, 0.32729366421699524]"
9667.0,2007-09-01T00:00:00.000000000,"[2.2108023166656494, 0.8541504144668579, 0.6266481280326843, 2.276808500289917]","[2.0113120079040527, 0.4319012761116028, 0.6623473167419434, 1.475255012512207]"
9667.0,2007-12-01T00:00:00.000000000,"[0.8541504144668579, 0.6266481280326843, 2.276808500289917, 2.4015607833862305]","[0.6437549591064453, 0.7141801118850708, 1.2135474681854248, 1.9038883447647095]"
9667.0,2008-03-01T00:00:00.000000000,"[0.6266481280326843, 2.276808500289917, 2.4015607833862305, 1.0741716623306274]","[0.5343540906906128, 1.2833341360092163, 1.6570783853530884, 0.417602002620697]"
9667.0,2008-06-01T00:00:00.000000000,"[2.276808500289917, 2.4015607833862305, 1.0741716623306274, 0.9641609787940979]","[1.175600528717041, 1.1266616582870483, 0.5174282193183899, 0.5681321024894714]"
9667.0,2008-09-01T00:00:00.000000000,"[2.4015607833862305, 1.0741716623306274, 0.9641609787940979, 2.61432147026062]","[2.5833070278167725, 0.6704596281051636, 0.8773645758628845, 1.8027307987213135]"
9667.0,2008-12-01T00:00:00.000000000,"[1.0741716623306274, 0.9641609787940979, 2.61432147026062, 2.782857894897461]","[0.8569093942642212, 0.960753321647644, 1.5611374378204346, 2.3817827701568604]"
9667.0,2009-03-01T00:00:00.000000000,"[0.9641609787940979, 2.61432147026062, 2.782857894897461, 1.6167445182800293]","[0.7996081113815308, 1.6835829019546509, 2.089616298675537, 0.7041453719139099]"
9667.0,2009-06-01T00:00:00.000000000,"[2.61432147026062, 2.782857894897461, 1.6167445182800293, 1.9175138473510742]","[1.6480028629302979, 1.506941556930542, 0.7851158380508423, 0.9598087668418884]"
9667.0,2009-09-01T00:00:00.000000000,"[2.782857894897461, 1.6167445182800293, 1.9175138473510742, 3.5016677379608154]","[3.02579927444458, 0.9692478775978088, 1.19400155544281, 2.2924513816833496]"
9667.0,2009-12-01T00:00:00.000000000,"[1.6167445182800293, 1.9175138473510742, 3.5016677379608154, 3.4649243354797363]","[1.1704866886138916, 1.2730751037597656, 1.9583730697631836, 3.0276670455932617]"
9667.0,2010-03-01T00:00:00.000000000,"[1.9175138473510742, 3.5016677379608154, 3.4649243354797363, 1.8955113887786865]","[1.2384365797042847, 2.151418685913086, 2.5860049724578857, 1.1397346258163452]"
9667.0,2010-06-01T00:00:00.000000000,"[3.5016677379608154, 3.4649243354797363, 1.8955113887786865, 1.9395159482955933]","[2.51834774017334, 2.1235456466674805, 1.384735345840454, 1.648106575012207]"
