GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
24975.0,2009-12-01T00:00:00.000000000,"[1.6754902601242065, 1.3894624710083008, 1.0154259204864502, 1.6754902601242065]","[1.4309139251708984, 1.3281748294830322, 1.303051471710205, 1.453275442123413]"
24975.0,2010-03-01T00:00:00.000000000,"[1.3894624710083008, 1.0154259204864502, 1.6754902601242065, 1.8515071868896484]","[1.42987859249115, 1.3953874111175537, 1.5336511135101318, 1.4507999420166016]"
24975.0,2010-06-01T00:00:00.000000000,"[1.0154259204864502, 1.6754902601242065, 1.8515071868896484, 1.8955113887786865]","[1.2936996221542358, 1.4793092012405396, 1.408827543258667, 1.3052031993865967]"
24975.0,2010-09-01T00:00:00.000000000,"[1.6754902601242065, 1.8515071868896484, 1.8955113887786865, 1.8295050859451294]","[1.3360466957092285, 1.1323192119598389, 1.1007637977600098, 1.108806848526001]"
24975.0,2011-03-01T00:00:00.000000000,"[1.8515071868896484, 1.8955113887786865, 1.8295050859451294, 1.5214751958847046]","[1.640942931175232, 1.4898654222488403, 1.427101969718933, 1.6145904064178467]"
24975.0,2011-06-01T00:00:00.000000000,"[1.8955113887786865, 1.8295050859451294, 1.5214751958847046, 1.9835201501846313]","[1.613338828086853, 1.5552140474319458, 1.6711785793304443, 1.7006139755249023]"
24975.0,2011-12-01T00:00:00.000000000,"[1.8295050859451294, 1.5214751958847046, 1.9835201501846313, 3.127631425857544]","[1.5548574924468994, 1.8979473114013672, 1.9546148777008057, 1.746446967124939]"
24975.0,2012-03-01T00:00:00.000000000,"[1.5214751958847046, 1.9835201501846313, 3.127631425857544, 2.775597333908081]","[1.8569377660751343, 1.8060133457183838, 1.6580861806869507, 1.5660045146942139]"
24975.0,2012-06-01T00:00:00.000000000,"[1.9835201501846313, 3.127631425857544, 2.775597333908081, 2.6435842514038086]","[1.7506885528564453, 1.4765193462371826, 1.4055678844451904, 1.6652309894561768]"
24975.0,2012-09-01T00:00:00.000000000,"[3.127631425857544, 2.775597333908081, 2.6435842514038086, 3.0396230220794678]","[1.8067431449890137, 1.7430393695831299, 1.8773257732391357, 1.9453411102294922]"
24975.0,2012-12-01T00:00:00.000000000,"[2.775597333908081, 2.6435842514038086, 3.0396230220794678, 3.281646251678467]","[2.2482492923736572, 2.457181692123413, 2.4344043731689453, 2.47133731842041]"
24975.0,2013-03-01T00:00:00.000000000,"[2.6435842514038086, 3.0396230220794678, 3.281646251678467, 3.3036487102508545]","[2.489313840866089, 2.6203839778900146, 2.5102994441986084, 2.094449758529663]"
25124.0,2006-06-01T00:00:00.000000000,"[2.775597333908081, 2.8636057376861572, 2.7535951137542725, 2.4455649852752686]","[2.6711249351501465, 2.665569543838501, 2.6559958457946777, 2.5822086334228516]"
25124.0,2006-09-01T00:00:00.000000000,"[2.8636057376861572, 2.7535951137542725, 2.4455649852752686, 2.4895694255828857]","[2.7010855674743652, 2.701817274093628, 2.655690908432007, 2.7231481075286865]"
25124.0,2006-12-01T00:00:00.000000000,"[2.7535951137542725, 2.4455649852752686, 2.4895694255828857, 2.5115716457366943]","[2.7812204360961914, 2.748769998550415, 2.786463975906372, 2.7872443199157715]"
25124.0,2007-03-01T00:00:00.000000000,"[2.4455649852752686, 2.4895694255828857, 2.5115716457366943, 2.533573627471924]","[2.6639580726623535, 2.814197540283203, 2.798471212387085, 2.7749788761138916]"
25124.0,2007-06-01T00:00:00.000000000,"[2.4895694255828857, 2.5115716457366943, 2.533573627471924, 2.115532875061035]","[2.6598405838012695, 2.6689982414245605, 2.6583642959594727, 2.5883066654205322]"
25124.0,2007-09-01T00:00:00.000000000,"[2.5115716457366943, 2.533573627471924, 2.115532875061035, 2.3575565814971924]","[2.6174521446228027, 2.583127975463867, 2.5436201095581055, 2.627220630645752]"
25124.0,2007-12-01T00:00:00.000000000,"[2.533573627471924, 2.115532875061035, 2.3575565814971924, 2.4015607833862305]","[2.5816571712493896, 2.542534828186035, 2.603461980819702, 2.6207776069641113]"
25124.0,2008-03-01T00:00:00.000000000,"[2.115532875061035, 2.3575565814971924, 2.4015607833862305, 2.4015607833862305]","[2.4576973915100098, 2.6442999839782715, 2.6919193267822266, 2.627469539642334]"
25124.0,2008-06-01T00:00:00.000000000,"[2.3575565814971924, 2.4015607833862305, 2.4015607833862305, 2.313552141189575]","[2.4154775142669678, 2.504587411880493, 2.537249803543091, 2.43656849861145]"
25124.0,2008-09-01T00:00:00.000000000,"[2.4015607833862305, 2.4015607833862305, 2.313552141189575, 2.5115716457366943]","[2.420724868774414, 2.381176471710205, 2.36747670173645, 2.4462428092956543]"
25124.0,2008-12-01T00:00:00.000000000,"[2.4015607833862305, 2.313552141189575, 2.5115716457366943, 2.5995800495147705]","[2.4036648273468018, 2.3912289142608643, 2.4820847511291504, 2.480928659439087]"
25124.0,2009-03-01T00:00:00.000000000,"[2.313552141189575, 2.5115716457366943, 2.5995800495147705, 2.6435842514038086]","[2.3909127712249756, 2.5279300212860107, 2.5231757164001465, 2.4839186668395996]"
25124.0,2009-06-01T00:00:00.000000000,"[2.5115716457366943, 2.5995800495147705, 2.6435842514038086, 2.929612159729004]","[2.4562549591064453, 2.5785598754882812, 2.5476911067962646, 2.4249136447906494]"
25124.0,2009-09-01T00:00:00.000000000,"[2.5995800495147705, 2.6435842514038086, 2.929612159729004, 3.083627223968506]","[2.4245924949645996, 2.4385135173797607, 2.4190196990966797, 2.4418418407440186]"
