GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
144396.0,2010-03-01T00:00:00.000000000,"[-0.45020389556884766, -0.47666135430336, -0.45020389556884766, -0.463432639837265]","[-0.3005000054836273, -0.3531954884529114, -0.3905482292175293, -0.401446670293808]"
144396.0,2010-06-01T00:00:00.000000000,"[-0.47666135430336, -0.45020389556884766, -0.463432639837265, -0.41051772236824036]","[-0.3509686589241028, -0.38652533292770386, -0.40913155674934387, -0.4032191336154938]"
144396.0,2010-09-01T00:00:00.000000000,"[-0.45020389556884766, -0.463432639837265, -0.41051772236824036, -0.3840602934360504]","[-0.42167121171951294, -0.42584916949272156, -0.4172061085700989, -0.43648672103881836]"
144396.0,2010-12-01T00:00:00.000000000,"[-0.463432639837265, -0.41051772236824036, -0.3840602934360504, -0.48989006876945496]","[-0.452586829662323, -0.4592699408531189, -0.44400927424430847, -0.47616875171661377]"
144396.0,2011-03-01T00:00:00.000000000,"[-0.41051772236824036, -0.3840602934360504, -0.48989006876945496, -0.2650018036365509]","[-0.40883564949035645, -0.4176212251186371, -0.4188264310359955, -0.4233826696872711]"
144396.0,2011-06-01T00:00:00.000000000,"[-0.3840602934360504, -0.48989006876945496, -0.2650018036365509, -0.3179166615009308]","[-0.38295331597328186, -0.3983556926250458, -0.4062630534172058, -0.40390053391456604]"
144396.0,2011-09-01T00:00:00.000000000,"[-0.48989006876945496, -0.2650018036365509, -0.3179166615009308, -0.2253156304359436]","[-0.3982749581336975, -0.39929330348968506, -0.397379606962204, -0.4007376730442047]"
144396.0,2011-12-01T00:00:00.000000000,"[-0.2650018036365509, -0.3179166615009308, -0.2253156304359436, 0.29060453176498413]","[-0.4436679780483246, -0.4496206045150757, -0.43644702434539795, -0.4647969603538513]"
144396.0,2012-03-01T00:00:00.000000000,"[-0.3179166615009308, -0.2253156304359436, 0.29060453176498413, 0.14508859813213348]","[-0.38167449831962585, -0.391549289226532, -0.39599770307540894, -0.3994691073894501]"
144396.0,2012-06-01T00:00:00.000000000,"[-0.2253156304359436, 0.29060453176498413, 0.14508859813213348, 0.3302907347679138]","[-0.37414681911468506, -0.38165751099586487, -0.38242456316947937, -0.3817678689956665]"
144396.0,2012-09-01T00:00:00.000000000,"[0.29060453176498413, 0.14508859813213348, 0.3302907347679138, 1.3753596544265747]","[-0.3471572995185852, -0.35054856538772583, -0.3508409559726715, -0.36861589550971985]"
144436.0,2006-12-01T00:00:00.000000000,"[0.19800348579883575, -0.07979965955018997, -0.026884783059358597, 0.052487555891275406]","[-0.09610886871814728, -0.15312418341636658, -0.18875618278980255, -0.21430696547031403]"
144436.0,2007-03-01T00:00:00.000000000,"[-0.07979965955018997, -0.026884783059358597, 0.052487555891275406, -0.15917201340198517]","[-0.11113059520721436, -0.10524831712245941, -0.08677738904953003, -0.11108483374118805]"
144436.0,2007-06-01T00:00:00.000000000,"[-0.026884783059358597, 0.052487555891275406, -0.15917201340198517, -0.0136560732498765]","[-0.09267482161521912, -0.08713001012802124, -0.11300595104694366, -0.20941650867462158]"
